id,incident_id,operator_id,region_id,raw_data_id,title,description,status,severity,start_time,end_time,estimated_fix_time,location,latitude,longitude,affected_services,created_at,updated_at,place
266,TRE-740959,2,11,300,"{""sv"": ""TRE-740959"", ""en"": ""TRE-740959""}","{""sv"": ""Under denna period kan man uppleva problem med t\u00e4ckningen i ovan omr\u00e5de."", ""en"": ""During this period, you may experience coverage issues in the above area.""}",resolved,medium,2026-02-12 20:43:56.974472,2026-03-17T22:11:07.587119,2026-02-15 23:45:00.000000,Hallands län,56.896902251993986,12.790920767913848,"[""4g"", ""5g""]",2026-02-12 20:43:56,2026-03-19 11:09:26,9F8JVQWR+Q9
267,TRE-8EE603,2,18,301,"{""sv"": ""TRE-8EE603"", ""en"": ""TRE-8EE603""}","{""sv"": ""Under denna period kan man uppleva problem med t\u00e4ckningen i ovan omr\u00e5de."", ""en"": ""During this period, you may experience coverage issues in the above area.""}",resolved,medium,2026-02-12 20:43:56.976471,2026-03-17T22:11:07.587119,2026-02-11 01:00:00.000000,Jämtlands län,63.21672666053744,14.644185057706656,"[""4g"", ""5g""]",2026-02-12 20:43:56,2026-03-19 11:09:26,9FMP6J8V+MM
268,TRE-81E3ED,2,3,302,"{""sv"": ""TRE-81E3ED"", ""en"": ""TRE-81E3ED""}","{""sv"": ""Under denna period kan man uppleva problem med t\u00e4ckningen i ovan omr\u00e5de."", ""en"": ""During this period, you may experience coverage issues in the above area.""}",resolved,medium,2026-02-12 20:43:56.977471,2026-03-17T22:11:07.587119,2026-02-11 06:00:00.000000,Skåne län,55.885232443866954,13.55703030849795,"[""4g"", ""5g""]",2026-02-12 20:43:56,2026-03-19 11:09:26,9F7MVHP4+3R
269,TRE-198FF4,2,3,303,"{""sv"": ""TRE-198FF4"", ""en"": ""TRE-198FF4""}","{""sv"": ""Under denna period kan man uppleva problem med t\u00e4ckningen i ovan omr\u00e5de."", ""en"": ""During this period, you may experience coverage issues in the above area.""}",resolved,medium,2026-02-12 20:43:56.980473,2026-03-17T22:11:07.587119,2026-02-10 06:00:00.000000,Skåne län,55.862003819268296,13.46463514599808,"[""4g"", ""5g""]",2026-02-12 20:43:56,2026-03-19 11:09:26,9F7MVF67+RV
270,TRE-E390BC,2,3,304,"{""sv"": ""TRE-E390BC"", ""en"": ""TRE-E390BC""}","{""sv"": ""Under denna period kan man uppleva problem med t\u00e4ckningen i ovan omr\u00e5de."", ""en"": ""During this period, you may experience coverage issues in the above area.""}",resolved,medium,2026-02-12 20:43:56.982472,2026-03-17T22:11:07.587119,2026-02-11 05:00:00.000000,Skåne län,55.92907913139671,13.500582802837494,"[""4g"", ""5g""]",2026-02-12 20:43:56,2026-03-19 11:09:26,9F7MWGH2+J6
271,TRE-6B8235,2,2,305,"{""sv"": ""TRE-6B8235"", ""en"": ""TRE-6B8235""}","{""sv"": ""Under denna period kan man uppleva problem med t\u00e4ckningen i ovan omr\u00e5de."", ""en"": ""During this period, you may experience coverage issues in the above area.""}",resolved,medium,2026-02-12 20:43:56.984472,2026-03-17T22:11:07.587119,2026-02-15 23:45:00.000000,Västra Götalands län,57.99547944627514,12.94540315069363,"[""4g"", ""5g""]",2026-02-12 20:43:56,2026-03-19 11:09:26,9F9JXWWW+55
272,TRE-E93ED9,2,8,306,"{""sv"": ""TRE-E93ED9"", ""en"": ""TRE-E93ED9""}","{""sv"": ""Under denna period kan man uppleva problem med t\u00e4ckningen i ovan omr\u00e5de."", ""en"": ""During this period, you may experience coverage issues in the above area.""}",resolved,medium,2026-02-12 20:43:56.986472,2026-03-17T22:11:07.587119,2026-02-10 06:00:00.000000,Kalmar län,56.66827939650106,16.340186793412762,"[""4g"", ""5g""]",2026-02-12 20:43:56,2026-03-19 11:09:26,9F8RM89R+83
273,TRE-9C9948,2,10,307,"{""sv"": ""TRE-9C9948"", ""en"": ""TRE-9C9948""}","{""sv"": ""Under denna period kan man uppleva problem med t\u00e4ckningen i ovan omr\u00e5de."", ""en"": ""During this period, you may experience coverage issues in the above area.""}",resolved,medium,2026-02-12 20:43:56.989131,2026-03-17T22:11:07.587119,2026-02-11 05:00:00.000000,Blekinge län,56.14172626906948,15.627577253958265,"[""4g"", ""5g""]",2026-02-12 20:43:56,2026-03-19 11:09:26,9F8Q4JRH+M2
274,TRE-14DFED,2,3,308,"{""sv"": ""TRE-14DFED"", ""en"": ""TRE-14DFED""}","{""sv"": ""Under denna period kan man uppleva problem med t\u00e4ckningen i ovan omr\u00e5de."", ""en"": ""During this period, you may experience coverage issues in the above area.""}",resolved,medium,2026-02-12 20:43:56.990744,2026-03-17T22:11:07.587119,2026-02-11 06:00:00.000000,Skåne län,55.90475218312573,13.558821628759315,"[""4g"", ""5g""]",2026-02-12 20:43:56,2026-03-19 11:09:26,9F7MWH35+WG
275,TRE-D6DE45,2,1,309,"{""sv"": ""TRE-D6DE45"", ""en"": ""TRE-D6DE45""}","{""sv"": ""Under denna period kan man uppleva problem med t\u00e4ckningen i ovan omr\u00e5de."", ""en"": ""During this period, you may experience coverage issues in the above area.""}",resolved,medium,2026-02-12 20:43:56.992843,2026-03-17T22:11:07.587119,2026-02-11 06:00:00.000000,Stockholms län,59.294496974143975,18.062241892219262,"[""4g"", ""5g""]",2026-02-12 20:43:56,2026-03-19 11:09:26,9FFW73V6+QV
276,TRE-DC56D6,2,13,310,"{""sv"": ""TRE-DC56D6"", ""en"": ""TRE-DC56D6""}","{""sv"": ""Under denna period kan man uppleva problem med t\u00e4ckningen i ovan omr\u00e5de."", ""en"": ""During this period, you may experience coverage issues in the above area.""}",resolved,medium,2026-02-12 19:43:00.000000,2026-03-17 21:11:00.000000,2026-02-15 22:45:00.000000,Örebro län,59.6823125,14.5283125,"[""4g"", ""5g""]",2026-02-12 20:43:56,2026-03-20 20:33:33,9FFPMGJH+W8
277,TRE-43A470,2,14,311,"{""sv"": ""TRE-43A470"", ""en"": ""TRE-43A470""}","{""sv"": ""Under denna period kan man uppleva problem med t\u00e4ckningen i ovan omr\u00e5de."", ""en"": ""During this period, you may experience coverage issues in the above area.""}",resolved,medium,2026-02-12 20:43:56.995357,2026-03-17T22:11:07.587119,2026-02-10 06:00:00.000000,Västmanlands län,59.63032968003245,16.486386239566126,"[""4g"", ""5g""]",2026-02-12 20:43:56,2026-03-19 11:09:26,9FFRJFJP+4H
278,TRE-7993C1,2,3,312,"{""sv"": ""TRE-7993C1"", ""en"": ""TRE-7993C1""}","{""sv"": ""Under denna period kan man uppleva problem med t\u00e4ckningen i ovan omr\u00e5de."", ""en"": ""During this period, you may experience coverage issues in the above area.""}",resolved,medium,2026-02-12 20:43:56.996357,2026-03-17T22:11:07.587119,2026-02-11 06:00:00.000000,Skåne län,55.911702685576124,13.44531273774127,"[""4g"", ""5g""]",2026-02-12 20:43:56,2026-03-19 11:09:26,9F7MWC6W+M4
279,TRE-00FBA1,2,13,313,"{""sv"": ""TRE-00FBA1"", ""en"": ""TRE-00FBA1""}","{""sv"": ""Under denna period kan man uppleva problem med t\u00e4ckningen i ovan omr\u00e5de."", ""en"": ""During this period, you may experience coverage issues in the above area.""}",resolved,medium,2026-02-12 20:43:56.998359,2026-03-17T22:11:07.587119,2026-02-15 23:45:00.000000,Örebro län,59.26848517982398,15.263552880438626,"[""4g"", ""5g""]",2026-02-12 20:43:56,2026-03-19 11:09:26,9FFQ7797+9C
280,INCSE0478166,1,1,552,"{""sv"": ""INCSE0478166"", ""en"": ""INCSE0478166""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-19 21:51:26.902790,2026-02-20 19:50:00.000000,,Stockholms län,59.292851599680084,18.02592166925252,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFW72VG+49
281,INCSE0476358,1,1,565,"{""sv"": ""INCSE0476358"", ""en"": ""INCSE0476358""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-19 21:51:26.905789,2026-02-25 12:00:00.000000,,Stockholms län,59.321467706905885,18.1275615213953,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFW84CH+H2
282,INCSE0471494,1,1,557,"{""sv"": ""INCSE0471494"", ""en"": ""INCSE0471494""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-19 21:51:26.907789,2026-02-23 13:00:00.000000,,Stockholms län,59.34995079627035,18.068198240675127,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFW83X9+X7
283,INCSE0476740,1,14,2496,"{""sv"": ""INCSE0476740"", ""en"": ""INCSE0476740""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-18 13:45:00.000000,2026-03-06 12:42:00.000000,2026-03-06 14:42:00.000000,Västmanlands län,59.6565557,16.5748125,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26," Batterigatan 7X, 721 37, Sverige"
284,INCSE0472155,1,4,628,"{""sv"": ""INCSE0472155"", ""en"": ""INCSE0472155""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-19 21:51:26.910789,2026-02-27 08:19:00.000000,,Uppsala län,59.86976835437593,17.588647824768692,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFVVH9Q+WF
285,INCSE0477730,1,2,545,"{""sv"": ""INCSE0477730"", ""en"": ""INCSE0477730""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""You may currently experience mobile network disruptions affecting calls, data, and other mobile services.""}",resolved,medium,2026-02-19 20:51:00.000000,2026-02-20 11:26:00.000000,,Västra Götalands län,58.565312500000005,13.0649375,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26," H387+4X Borg, Sverige"
286,INCSE0474199,1,1,560,"{""sv"": ""INCSE0474199"", ""en"": ""INCSE0474199""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-19 21:51:26.913789,2026-02-23 16:01:00.000000,,Stockholms län,59.327953004205774,18.05844874740562,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFW83H5+59
287,INCSE0453644,1,1,550,"{""sv"": ""INCSE0453644"", ""en"": ""INCSE0453644""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""You may currently experience mobile network disruptions affecting calls, data, and other mobile services.""}",resolved,medium,2026-02-19 20:51:00.000000,2026-02-20 15:13:00.000000,,Stockholms län,59.1876901,17.624563,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26," Mariekällgatan 14, 151 44, Sverige"
288,INCSE0475544,1,1,2497,"{""sv"": ""INCSE0475544"", ""en"": ""INCSE0475544""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-17T15:57:00+01:00,2026-03-05T23:59:00,2026-03-05T23:59:00,Stockholms län,59.35406446429197,18.08780361544797,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFW933Q+J4
289,INCSE0470196,1,1,570,"{""sv"": ""INCSE0470196"", ""en"": ""INCSE0470196""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-19 21:51:26.918790,2026-02-28 11:54:00.000000,,Stockholms län,59.310530380882895,18.108362362264252,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFW8465+68
290,INCSE0464261,1,1,573,"{""sv"": ""INCSE0464261"", ""en"": ""INCSE0464261""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-19 21:51:26.919789,2026-03-30 14:00:00.000000,,Stockholms län,59.33354894063671,18.106932978207293,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-04-09 23:10:27.134602,9FFW84M4+CQ
291,INCSE0474531,1,1,2489,"{""sv"": ""INCSE0474531"", ""en"": ""INCSE0474531""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-16T16:29:00+01:00,2026-03-04T23:59:00,2026-03-04T23:59:00,Stockholms län,59.34140602857003,18.01672624035405,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFW82R8+HM
292,INCSE0469582,1,1,572,"{""sv"": ""INCSE0469582"", ""en"": ""INCSE0469582""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-19 21:51:26.922789,2026-03-04 16:52:00.000000,,Stockholms län,59.32069946410054,18.03513063346649,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFW82CP+73
293,INCSE0477133,1,1,556,"{""sv"": ""INCSE0477133"", ""en"": ""INCSE0477133""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-19 21:51:26.924790,2026-02-23 05:30:00.000000,,Stockholms län,59.3548694755795,18.022013197978076,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFW923C+WR
294,INCSE0477731,1,1,543,"{""sv"": ""INCSE0477731"", ""en"": ""INCSE0477731""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-19 21:51:26.925789,2026-02-20 11:11:00.000000,,Stockholms län,59.336641046331216,18.015142301733007,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFW82P8+M3
295,INCSE0476748,1,13,2494,"{""sv"": ""INCSE0476748"", ""en"": ""INCSE0476748""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-18 13:55:00.000000,2026-03-06 14:57:00.000000,2026-03-06 13:57:00.000000,Örebro län,58.688297532328946,14.818950962661106,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FCPMRQ9+8H
296,INCSE0472023,1,1,558,"{""sv"": ""INCSE0472023"", ""en"": ""INCSE0472023""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-19 21:51:26.928789,2026-02-23 13:00:00.000000,,Stockholms län,59.33339074111833,18.07814917800021,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFW83MH+97
297,INCSE0476657,1,1,541,"{""sv"": ""INCSE0476657"", ""en"": ""INCSE0476657""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""You may currently experience mobile network disruptions affecting calls, data, and other mobile services.""}",resolved,medium,2026-02-19 15:24:00.000000,2026-02-19 17:24:00.000000,,Stockholms län,59.3473401,18.023675,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26," Retzius väg 13B, 171 65, Sverige"
298,INCSE0478017,1,1,549,"{""sv"": ""INCSE0478017"", ""en"": ""INCSE0478017""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-19 21:51:26.932790,2026-02-20 15:27:00.000000,,Stockholms län,59.35690997262332,18.08246531404048,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFW934J+QX
299,INCSE0463657,1,1,1206,"{""sv"": ""INCSE0463657"", ""en"": ""INCSE0463657""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-19 21:51:26.934789,2026-03-03T23:59:00,2026-03-03T23:59:00,Stockholms län,59.31672595561162,18.120420809133297,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFW848C+M5
300,INCSE0449123,1,1,567,"{""sv"": ""INCSE0449123"", ""en"": ""INCSE0449123""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""You may currently experience mobile network disruptions affecting calls, data, and other mobile services.""}",resolved,medium,2026-02-19 20:51:00.000000,2026-02-27 04:52:00.000000,,Stockholms län,59.3092657,18.0614033,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26," Sjukhusbacken 10, 118 61, Sverige"
301,INCSE0472608,1,1,559,"{""sv"": ""INCSE0472608"", ""en"": ""INCSE0472608""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-19 21:51:26.937789,2026-02-23 13:00:00.000000,,Stockholms län,59.30449053190058,18.11633407682424,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26,9FFW8438+QG
302,INCSE0477979,1,1,546,"{""sv"": ""INCSE0477979"", ""en"": ""INCSE0477979""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""You may currently experience mobile network disruptions affecting calls, data, and other mobile services.""}",resolved,medium,2026-02-19 20:51:00.000000,2026-02-20 12:46:00.000000,,Stockholms län,59.2132829,17.9459158,"[""4g"", ""5g""]",2026-02-19 21:51:26,2026-03-19 11:09:26," Björnkullavägen 54, 141 51, Sverige"
